account_id,account_name,region,pub_time,ip_address,type,machine,behavior_type,behavior_period_time,behavior_log,money_size,sign_up_time,label
ACC_00065,陈欣怡,苏州,2026-06-25T15:30:00,58.210.50.89,transaction,多设备切换：手机（iPhone 13 Pro iOS 16.3，指纹ID：A1B2C3D4）、PC（Dell XPS 13 Windows 11，指纹ID：E5F6G7H8）、平板（iPad Air 5 iPadOS 16.4，指纹ID：I9J0K1L2）,online_shopping,30,冲动消费买了一套护肤品，花费245元,245.0,2025-07-17,1
ACC_00065,陈欣怡,苏州,2026-06-26T01:00:00,58.210.53.12,browse,多设备切换：手机（iPhone 13 Pro iOS 16.3，指纹ID：A1B2C3D4）、PC（Dell XPS 13 Windows 11，指纹ID：E5F6G7H8）、平板（iPad Air 5 iPadOS 16.4，指纹ID：I9J0K1L2）,short_video,3600,凌晨刷抖音连看一小时，点赞收藏很多视频,0,2025-07-17,1
ACC_00065,陈欣怡,苏州,2026-06-27T10:30:00,58.210.55.34,login,多设备切换：手机（iPhone 13 Pro iOS 16.3，指纹ID：A1B2C3D4）、PC（Dell XPS 13 Windows 11，指纹ID：E5F6G7H8）、平板（iPad Air 5 iPadOS 16.4，指纹ID：I9J0K1L2）,normal_login,8,上午从PC登录，检查淘宝订单状态,0,2025-07-17,1
ACC_00065,陈欣怡,苏州,2026-06-28T15:00:00,58.210.58.67,browse,多设备切换：手机（iPhone 13 Pro iOS 16.3，指纹ID：A1B2C3D4）、PC（Dell XPS 13 Windows 11，指纹ID：E5F6G7H8）、平板（iPad Air 5 iPadOS 16.4，指纹ID：I9J0K1L2）,part_time_job,800,浏览兼职论坛，寻找暑假实习机会,0,2025-07-17,1
ACC_00065,陈欣怡,苏州,2026-06-29T02:30:00,58.210.60.90,browse,多设备切换：手机（iPhone 13 Pro iOS 16.3，指纹ID：A1B2C3D4）、PC（Dell XPS 13 Windows 11，指纹ID：E5F6G7H8）、平板（iPad Air 5 iPadOS 16.4，指纹ID：I9J0K1L2）,short_video,2000,凌晨刷快手，看美食制作视频,0,2025-07-17,1
ACC_00065,陈欣怡,苏州,2026-06-30T14:45:00,58.210.63.23,transaction,多设备切换：手机（iPhone 13 Pro iOS 16.3，指纹ID：A1B2C3D4）、PC（Dell XPS 13 Windows 11，指纹ID：E5F6G7H8）、平板（iPad Air 5 iPadOS 16.4，指纹ID：I9J0K1L2）,online_shopping,50,月底购买日用品和零食，花费158元,158.0,2025-07-17,1
ACC_00066,陈晓宇,广州,2026-06-01T22:15:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,evening_login,8,晚间登录游戏，准备开始游戏,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-01T22:25:00,120.236.120.45,browse,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_shop_browse,180,浏览王者荣耀皮肤商城,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-01T23:00:00,120.236.120.45,transaction,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_top_up,45,充值648元购买游戏点券,648,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-02T00:30:00,120.236.120.45,transaction,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_item_purchase,30,购买李白限定皮肤,168,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-02T02:45:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,logout,5,深夜游戏结束，退出登录,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-03T22:30:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,evening_login,10,晚间登录原神,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-03T23:00:00,120.236.120.45,transaction,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_top_up,60,购买原神月卡,30,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-04T22:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,normal_login,12,登录游戏,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-04T22:10:00,120.236.120.45,browse,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,forum_browse,300,浏览游戏论坛攻略,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-05T00:00:00,120.236.120.45,comment,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_comment,120,在论坛评论游戏更新内容,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-05T23:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,evening_login,8,周五晚登录游戏,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-06T00:30:00,120.236.120.45,transaction,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_item_purchase,50,购买原神祈愿礼包,328,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-06T03:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,logout,5,通宵结束，退出游戏,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-07T10:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,afternoon_login,10,周末白天登录游戏,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-07T15:00:00,120.236.120.45,comment,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_review,200,在游戏社区发布长篇游戏评测,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-07T23:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,evening_login,8,晚上继续游戏,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-08T00:45:00,120.236.120.45,transaction,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_top_up,40,再次充值648元,648,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-08T02:30:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,logout,5,退出登录,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-10T22:15:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,evening_login,10,晚间登录,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-12T23:00:00,120.236.120.45,transaction,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_item_purchase,35,购买游戏礼包,198,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-14T22:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,normal_login,8,登录游戏,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-15T00:20:00,120.236.120.45,browse,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_shop_browse,250,浏览游戏道具商城,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-15T01:00:00,120.236.120.45,transaction,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_top_up,40,充值300元,300,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-18T22:30:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,evening_login,10,晚间登录,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-20T23:00:00,120.236.120.45,transaction,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_item_purchase,30,购买皮肤礼包,428,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-22T22:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,normal_login,8,登录游戏,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-24T00:00:00,120.236.120.45,comment,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_comment,150,评论游戏活动,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-26T22:30:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,evening_login,10,晚间登录,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-28T23:15:00,120.236.120.45,transaction,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_top_up,50,充值月卡,30,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-30T22:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,normal_login,8,晚间登录游戏,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-30T22:08:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,normal_login,10,登录王者荣耀开始游戏,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-30T22:15:00,120.236.120.45,browse,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_store_browse,120,浏览王者荣耀商城新皮肤,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-30T22:30:00,120.236.120.45,transaction,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_recharge,45,购买王者荣耀传说皮肤-海洋之心,1688,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-30T23:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,normal_login,5,切换至原神游戏,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-30T23:10:00,120.236.120.45,browse,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,character_detail,300,查看新角色芙宁娜技能详解,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-30T23:30:00,120.236.120.45,transaction,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_recharge,30,购买原神创世结晶6480枚,648,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-06-30T23:45:00,120.236.120.45,search,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_guide_search,180,搜索原神深渊12层通关攻略,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-01T00:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,normal_login,3,跨日继续游戏,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-01T00:15:00,120.236.120.45,browse,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_community,600,在游戏社区浏览攻略帖子,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-01T01:00:00,120.236.120.45,comment,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_comment,120,在攻略帖下评论询问细节,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-01T01:30:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,normal_login,5,切换至王者荣耀继续游戏,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-01T02:00:00,120.236.120.45,transaction,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_recharge,20,购买王者荣耀战令进阶卡,388,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-01T02:30:00,120.236.120.45,browse,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,social_media,300,刷游戏相关短视频,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-01T03:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,logout,2,深夜游戏结束，准备休息,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-01T03:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,logout,2,深夜游戏结束，准备休息,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-01T14:30:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,normal_login,8,下午起床后查看游戏每日任务,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-01T19:00:00,120.236.120.45,browse,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_shop,300,浏览王者荣耀新皮肤页面,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-01T20:15:00,120.236.120.45,transaction,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_topup,45,购买王者荣耀传说皮肤,168,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-01T22:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,start_game_session,10,开始晚间游戏，进入原神,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-02T01:45:00,120.236.120.45,transaction,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,in_game_purchase,60,原神小月卡续费,30,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-02T02:30:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,logout,3,游戏结束，今日游戏时长约4.5小时,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-02T15:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,normal_login,6,下午登录查看活动公告,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-02T18:30:00,120.236.120.45,search,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_strategy,600,搜索原神4.8版本新角色攻略,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-02T21:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,start_game_session,12,晚间开黑，与朋友组队王者荣耀,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-02T23:30:00,120.236.120.45,transaction,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_topup,30,购买王者荣耀赛季战令,88,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-03T00:15:00,120.236.120.45,comment,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_review,180,在游戏论坛发表战令皮肤评价,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-03T02:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,logout,2,周末通宵计划，先休息片刻,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-03T03:30:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,start_game_session,8,继续游戏，进入原神刷副本,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-03T06:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,logout,3,通宵结束，早上休息,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-03T14:00:00,120.236.120.45,browse,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_news,400,浏览本周游戏更新公告,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-03T17:30:00,120.236.120.45,transaction,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_topup,50,购买原神大月卡,68,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-03T20:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,start_game_session,10,晚上与朋友开黑王者荣耀,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-03T22:30:00,120.236.120.45,comment,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,team_chat,120,游戏内语音聊天交流战术,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-04T00:30:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,logout,2,游戏暂停，休息一下,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-04T01:00:00,120.236.120.45,search,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_strategy,500,搜索王者荣耀新版本英雄强度排行,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-04T02:30:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,start_game_session,8,继续游戏，尝试新英雄,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-04T05:00:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,logout,3,深夜通宵，此时休息,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-04T13:30:00,120.236.120.45,browse,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_video,700,浏览B站原神相关视频,0,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-04T16:00:00,120.236.120.45,transaction,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,game_topup,40,购买王者荣耀皮肤抽奖券,60,2026-03-05,1
ACC_00066,陈晓宇,广州,2026-07-04T19:30:00,120.236.120.45,login,游戏手机（iPhone 15 Pro Max，iOS 18.2，设备指纹：A8B3C9D1E2F4）+ PC（AMD Ryzen 7 5800X，NVIDIA GTX 4070，指纹：X7Y8Z9W0V1U2），设备较为固定，极少更换,normal_login,6,晚餐后登录游戏,0,2026-03-05,1
